region,animal,prod_system,number
2331,"kalvar, under 1 år",conventional,835.2738442881413
2331,baggar och tackor,conventional,545.4862561755887
2331,lamm,conventional,436.85306238700673
2331,galtar för avel,conventional,0.3114846476595774
2331,suggor för avel,conventional,3.2432237246229345
2331,"slaktgrisar, 20 kg och däröver",conventional,150.94423986156153
2331,"smågrisar, under 20 kg",conventional,64.14182273844575
2331,höns,conventional,295.6275719034817
2331,värpkycklingar,conventional,0.0
2331,slaktkycklingar,conventional,90.92150424869465
2331,kalkoner,conventional,0.0
2331,hästar,conventional,814.5342759914661
2411,kor för mjölkproduktion,conventional,2991.1026592148382
2411,kor för uppfödning av kalvar,conventional,382.6368467656304
2411,"kvigor, tjurar och stutar",conventional,2924.8640677984827
2411,"kalvar, under 1 år",conventional,2537.4491926875658
2411,baggar och tackor,conventional,1227.0190053936844
2411,lamm,conventional,1107.881727939089
2411,galtar för avel,conventional,8.102652522237847
2411,suggor för avel,conventional,225.92130873591142
2411,"slaktgrisar, 20 kg och däröver",conventional,1353.5912934501023
2411,"smågrisar, under 20 kg",conventional,972.971429184421
2411,höns,conventional,30830.53268690467
2411,värpkycklingar,conventional,0.0
2411,slaktkycklingar,conventional,0.0
2411,kalkoner,conventional,0.0
2411,hästar,conventional,3524.451370077469
2412,kor för mjölkproduktion,conventional,2211.327881692262
2412,kor för uppfödning av kalvar,conventional,149.6097407838525
2412,"kvigor, tjurar och stutar",conventional,1795.0289509489712
2412,"kalvar, under 1 år",conventional,1682.991738126689
2412,baggar och tackor,conventional,414.0482697966691
2412,lamm,conventional,336.48905244913385
2412,galtar för avel,conventional,5.281357175189857
2412,suggor för avel,conventional,278.0155192257493
2412,"slaktgrisar, 20 kg och däröver",conventional,1996.4744577180882
2412,"smågrisar, under 20 kg",conventional,1313.5230416619602
2412,höns,conventional,3225.7287027289663
2412,värpkycklingar,conventional,1351.9722718020687
2412,slaktkycklingar,conventional,0.0
2412,kalkoner,conventional,0.0
2412,hästar,conventional,1068.0045290038347
2413,kor för mjölkproduktion,conventional,2475.889970951448
2413,kor för uppfödning av kalvar,conventional,255.58532293980835
2413,"kvigor, tjurar och stutar",conventional,2362.8500802419544
2413,"kalvar, under 1 år",conventional,2375.979999252999
2413,baggar och tackor,conventional,898.6298041717988
2413,lamm,conventional,731.163107255974
2413,galtar för avel,conventional,6.507859054063313
2413,suggor för avel,conventional,316.14934486912654
2413,"slaktgrisar, 20 kg och däröver",conventional,2491.619526430511
2413,"smågrisar, under 20 kg",conventional,1340.1512654771873
2413,höns,conventional,12738.215957158262
2413,värpkycklingar,conventional,5336.22894296316
2413,slaktkycklingar,conventional,0.0
2413,kalkoner,conventional,0.0
2413,hästar,conventional,2315.470480375477
2414,kor för mjölkproduktion,conventional,2821.9098586572227
2414,kor för uppfödning av kalvar,conventional,454.3481372084818
2414,"kvigor, tjurar och stutar",conventional,2715.341076449231
2414,"kalvar, under 1 år",conventional,2541.968212151205
2414,baggar och tackor,conventional,985.9226953495311
2414,lamm,conventional,930.3084167295037
2414,galtar för avel,conventional,1.886637702123007
2414,suggor för avel,conventional,84.00461525726062
2414,"slaktgrisar, 20 kg och däröver",conventional,675.5763242487666
2414,"smågrisar, under 20 kg",conventional,341.3912230227086
2414,höns,conventional,23050.416829998892
2414,värpkycklingar,conventional,1049.1683593949008
2414,slaktkycklingar,conventional,0.0
2414,kalkoner,conventional,0.0
2414,hästar,conventional,1810.408513056364
2415,kor för mjölkproduktion,conventional,428.54326372246516
2415,kor för uppfödning av kalvar,conventional,111.14485630799126
2415,"kvigor, tjurar och stutar",conventional,424.91407484778017
2415,"kalvar, under 1 år",conventional,361.71896846242055
2415,baggar och tackor,conventional,723.7743838655944
2415,lamm,conventional,538.9574121314355
2415,galtar för avel,conventional,2.9584410840999062
2415,suggor för avel,conventional,20.51891361723512
2415,"slaktgrisar, 20 kg och däröver",conventional,56.298547156932685
2415,"smågrisar, under 20 kg",conventional,25.953229099419165
2415,höns,conventional,21.761579831166163
2415,värpkycklingar,conventional,0.0
2415,slaktkycklingar,conventional,0.0
2415,kalkoner,conventional,0.0
2415,hästar,conventional,832.7920797412943
2419,kor för mjölkproduktion,conventional,114.8199374180626
2419,kor för uppfödning av kalvar,conventional,25.485627126763887
2419,"kvigor, tjurar och stutar",conventional,102.75963474300352
2419,"kalvar, under 1 år",conventional,85.6255678089346
2419,baggar och tackor,conventional,145.7081705684741
2419,lamm,conventional,112.95597386317121
2419,galtar för avel,conventional,0.8824131894361789
2419,suggor för avel,conventional,7.455753697868184
2419,"slaktgrisar, 20 kg och däröver",conventional,12.840260516958047
2419,"smågrisar, under 20 kg",conventional,6.794415981140809
2419,höns,conventional,0.0
2419,värpkycklingar,conventional,0.0
2419,slaktkycklingar,conventional,0.0
2419,kalkoner,conventional,0.0
2419,hästar,conventional,112.99715947416813
2511,kor för mjölkproduktion,conventional,3007.945018552103
2511,kor för uppfödning av kalvar,conventional,537.0759358194355
2511,"kvigor, tjurar och stutar",conventional,2976.1959790055057
2511,"kalvar, under 1 år",conventional,2901.301970297007
2511,baggar och tackor,conventional,1505.9900669538997
2511,lamm,conventional,1290.9297034697822
2511,galtar för avel,conventional,10.145371519898967
2511,suggor för avel,conventional,1012.0477831408318
2511,"slaktgrisar, 20 kg och däröver",conventional,6812.829406742999
2511,"smågrisar, under 20 kg",conventional,1610.9725520001546
2511,höns,conventional,18610.076987689958
2511,värpkycklingar,conventional,2.0490762575539003
2511,slaktkycklingar,conventional,0.0
2511,kalkoner,conventional,0.0
2511,hästar,conventional,3630.136177116479
2512,kor för mjölkproduktion,conventional,1616.994074625295
2512,kor för uppfödning av kalvar,conventional,253.30388247399878
2512,"kvigor, tjurar och stutar",conventional,1419.9947870019832
2512,"kalvar, under 1 år",conventional,1422.2816855793728
2512,baggar och tackor,conventional,1042.235970283208
2512,lamm,conventional,1035.8200310894613
2512,galtar för avel,conventional,0.9469642558861926
2512,suggor för avel,conventional,324.8582221016633
2512,"slaktgrisar, 20 kg och däröver",conventional,2572.568158447312
2512,"smågrisar, under 20 kg",conventional,251.95282344146446
2512,höns,conventional,8313.9967597984
2512,värpkycklingar,conventional,0.0
2512,slaktkycklingar,conventional,0.0
2512,kalkoner,conventional,0.0
2512,hästar,conventional,1549.0184945138951
2519,kor för mjölkproduktion,conventional,14.613039495390462
2519,kor för uppfödning av kalvar,conventional,26.000640189114442
2519,"kvigor, tjurar och stutar",conventional,61.670088801456565
2519,"kalvar, under 1 år",conventional,67.96686928829907
2519,baggar och tackor,conventional,107.91220953182955
2519,lamm,conventional,113.62187914086216
2519,galtar för avel,conventional,0.0
2519,suggor för avel,conventional,0.007613415022764306
2519,"slaktgrisar, 20 kg och däröver",conventional,0.015226830045528612
2519,"smågrisar, under 20 kg",conventional,0.0
2519,höns,conventional,0.0
2519,värpkycklingar,conventional,0.0
2519,slaktkycklingar,conventional,0.0
2519,kalkoner,conventional,0.0
2519,hästar,conventional,212.46131248503727
2521,kor för mjölkproduktion,conventional,302.9680128506846
2521,kor för uppfödning av kalvar,conventional,103.36836256655603
2521,"kvigor, tjurar och stutar",conventional,303.4912038241517
2521,"kalvar, under 1 år",conventional,272.8516126187549
2521,baggar och tackor,conventional,102.1781728066092
2521,lamm,conventional,61.69216083530811
2521,galtar för avel,conventional,0.1057442305459284
2521,suggor för avel,conventional,5.919295439245769
2521,"slaktgrisar, 20 kg och däröver",conventional,44.967907767317456
2521,"smågrisar, under 20 kg",conventional,24.05727292420527
2521,höns,conventional,74.01611427305747
2521,värpkycklingar,conventional,30.06416279763279
2521,slaktkycklingar,conventional,0.0
2521,kalkoner,conventional,0.0
2521,hästar,conventional,351.5685438575747
111,vajor,conventional,0.0
111,"renkalvar, under 1 år",conventional,0.0
111,rentjur (inkl. renoxe),conventional,0.0
112,vajor,conventional,0.0
112,"renkalvar, under 1 år",conventional,0.0
112,rentjur (inkl. renoxe),conventional,0.0
311,vajor,conventional,0.0
311,"renkalvar, under 1 år",conventional,0.0
311,rentjur (inkl. renoxe),conventional,0.0
312,vajor,conventional,0.0
312,"renkalvar, under 1 år",conventional,0.0
312,rentjur (inkl. renoxe),conventional,0.0
321,vajor,conventional,0.0
321,"renkalvar, under 1 år",conventional,0.0
321,rentjur (inkl. renoxe),conventional,0.0
322,vajor,conventional,0.0
322,"renkalvar, under 1 år",conventional,0.0
322,rentjur (inkl. renoxe),conventional,0.0
411,vajor,conventional,0.0
411,"renkalvar, under 1 år",conventional,0.0
411,rentjur (inkl. renoxe),conventional,0.0
421,vajor,conventional,0.0
421,"renkalvar, under 1 år",conventional,0.0
421,rentjur (inkl. renoxe),conventional,0.0
422,vajor,conventional,0.0
422,"renkalvar, under 1 år",conventional,0.0
422,rentjur (inkl. renoxe),conventional,0.0
431,vajor,conventional,0.0
431,"renkalvar, under 1 år",conventional,0.0
431,rentjur (inkl. renoxe),conventional,0.0
511,vajor,conventional,0.0
511,"renkalvar, under 1 år",conventional,0.0
511,rentjur (inkl. renoxe),conventional,0.0
512,vajor,conventional,0.0
512,"renkalvar, under 1 år",conventional,0.0
512,rentjur (inkl. renoxe),conventional,0.0
513,vajor,conventional,0.0
513,"renkalvar, under 1 år",conventional,0.0
513,rentjur (inkl. renoxe),conventional,0.0
514,vajor,conventional,0.0
514,"renkalvar, under 1 år",conventional,0.0
514,rentjur (inkl. renoxe),conventional,0.0
515,vajor,conventional,0.0
515,"renkalvar, under 1 år",conventional,0.0
515,rentjur (inkl. renoxe),conventional,0.0
521,vajor,conventional,0.0
521,"renkalvar, under 1 år",conventional,0.0
521,rentjur (inkl. renoxe),conventional,0.0
611,vajor,conventional,0.0
611,"renkalvar, under 1 år",conventional,0.0
611,rentjur (inkl. renoxe),conventional,0.0
612,vajor,conventional,0.0
612,"renkalvar, under 1 år",conventional,0.0
612,rentjur (inkl. renoxe),conventional,0.0
621,vajor,conventional,0.0
621,"renkalvar, under 1 år",conventional,0.0
621,rentjur (inkl. renoxe),conventional,0.0
622,vajor,conventional,0.0
622,"renkalvar, under 1 år",conventional,0.0
622,rentjur (inkl. renoxe),conventional,0.0
711,vajor,conventional,0.0
711,"renkalvar, under 1 år",conventional,0.0
711,rentjur (inkl. renoxe),conventional,0.0
731,vajor,conventional,0.0
731,"renkalvar, under 1 år",conventional,0.0
731,rentjur (inkl. renoxe),conventional,0.0
811,vajor,conventional,0.0
811,"renkalvar, under 1 år",conventional,0.0
811,rentjur (inkl. renoxe),conventional,0.0
812,vajor,conventional,0.0
812,"renkalvar, under 1 år",conventional,0.0
812,rentjur (inkl. renoxe),conventional,0.0
813,vajor,conventional,0.0
813,"renkalvar, under 1 år",conventional,0.0
813,rentjur (inkl. renoxe),conventional,0.0
814,vajor,conventional,0.0
814,"renkalvar, under 1 år",conventional,0.0
814,rentjur (inkl. renoxe),conventional,0.0
821,vajor,conventional,0.0
821,"renkalvar, under 1 år",conventional,0.0
821,rentjur (inkl. renoxe),conventional,0.0
831,vajor,conventional,0.0
831,"renkalvar, under 1 år",conventional,0.0
831,rentjur (inkl. renoxe),conventional,0.0
911,vajor,conventional,0.0
911,"renkalvar, under 1 år",conventional,0.0
911,rentjur (inkl. renoxe),conventional,0.0
912,vajor,conventional,0.0
912,"renkalvar, under 1 år",conventional,0.0
912,rentjur (inkl. renoxe),conventional,0.0
913,vajor,conventional,0.0
913,"renkalvar, under 1 år",conventional,0.0
913,rentjur (inkl. renoxe),conventional,0.0
1011,vajor,conventional,0.0
1011,"renkalvar, under 1 år",conventional,0.0
1011,rentjur (inkl. renoxe),conventional,0.0
1111,vajor,conventional,0.0
1111,"renkalvar, under 1 år",conventional,0.0
1111,rentjur (inkl. renoxe),conventional,0.0
1112,vajor,conventional,0.0
1112,"renkalvar, under 1 år",conventional,0.0
1112,rentjur (inkl. renoxe),conventional,0.0
1121,vajor,conventional,0.0
1121,"renkalvar, under 1 år",conventional,0.0
1121,rentjur (inkl. renoxe),conventional,0.0
1122,vajor,conventional,0.0
1122,"renkalvar, under 1 år",conventional,0.0
1122,rentjur (inkl. renoxe),conventional,0.0
1123,vajor,conventional,0.0
1123,"renkalvar, under 1 år",conventional,0.0
1123,rentjur (inkl. renoxe),conventional,0.0
1124,vajor,conventional,0.0
1124,"renkalvar, under 1 år",conventional,0.0
1124,rentjur (inkl. renoxe),conventional,0.0
1131,vajor,conventional,0.0
1131,"renkalvar, under 1 år",conventional,0.0
1131,rentjur (inkl. renoxe),conventional,0.0
1211,vajor,conventional,0.0
1211,"renkalvar, under 1 år",conventional,0.0
1211,rentjur (inkl. renoxe),conventional,0.0
1212,vajor,conventional,0.0
1212,"renkalvar, under 1 år",conventional,0.0
1212,rentjur (inkl. renoxe),conventional,0.0
1213,vajor,conventional,0.0
1213,"renkalvar, under 1 år",conventional,0.0
1213,rentjur (inkl. renoxe),conventional,0.0
1214,vajor,conventional,0.0
1214,"renkalvar, under 1 år",conventional,0.0
1214,rentjur (inkl. renoxe),conventional,0.0
1215,vajor,conventional,0.0
1215,"renkalvar, under 1 år",conventional,0.0
1215,rentjur (inkl. renoxe),conventional,0.0
1216,vajor,conventional,0.0
1216,"renkalvar, under 1 år",conventional,0.0
1216,rentjur (inkl. renoxe),conventional,0.0
1221,vajor,conventional,0.0
1221,"renkalvar, under 1 år",conventional,0.0
1221,rentjur (inkl. renoxe),conventional,0.0
1222,vajor,conventional,0.0
1222,"renkalvar, under 1 år",conventional,0.0
1222,rentjur (inkl. renoxe),conventional,0.0
1311,vajor,conventional,0.0
1311,"renkalvar, under 1 år",conventional,0.0
1311,rentjur (inkl. renoxe),conventional,0.0
1321,vajor,conventional,0.0
1321,"renkalvar, under 1 år",conventional,0.0
1321,rentjur (inkl. renoxe),conventional,0.0
1322,vajor,conventional,0.0
1322,"renkalvar, under 1 år",conventional,0.0
